U;I
660;4.53700017929077
661;4.59600019454956
663;4.66200017929077
664;4.70800018310547
665;4.78800010681152
666;4.88100004196167
669;5.06199979782104
672;5.17899990081787
673;5.2810001373291
675;5.38500022888184
677;5.50099992752075
679;5.63000011444092
681;5.77400016784668
683;5.85300016403198
685;6.00299978256226
686;6.08699989318848
687;6.16900014877319
689;6.27600002288818
691;6.42700004577637
693;6.55499982833862
694;6.66300010681152
696;6.78200006484985
698;6.91499996185303
699;7.02299976348877
703;7.34299993515015
705;7.46299982070923
706;7.60200023651123
708;7.71199989318848
712;8.08699989318848
714;8.24199962615967
715;8.31400012969971
716;8.40499973297119
717;8.51000022888184
718;8.63500022888184
719;8.70100021362305
720;8.78999996185303
721;8.89299964904785
722;8.95300006866455
723;9.02400016784668
725;9.29199981689453
726;9.40999984741211
727;9.4980001449585
728;9.59700012207031
731;9.89700031280518
732;10.0139999389648
734;10.1379995346069
734;10.210000038147
735;10.3059997558594
736;10.3909997940063
737;10.4689998626709
738;10.5729999542236
738;10.6379995346069
739;10.7290000915527
740;10.8070001602173
740;10.8660001754761
741;10.9440002441406
742;11
742;11.0950002670288
743;11.1499996185303
744;11.2670001983643
747;11.6840000152588
748;11.7399997711182
748;11.8079996109009
749;11.8800001144409
750;12.0159997940063
751;12.1409997940063
752;12.2170000076294
753;12.3360004425049
754;12.460000038147
754;12.5139999389648
755;12.5869998931885
756;12.7220001220703
757;12.8330001831055
758;12.9519996643066
758;13.0740003585815
759;13.1940002441406
760;13.28600025177
763;13.6569995880127
763;13.6529998779297
764;13.7799997329712
764;13.8669996261597
765;14.0220003128052
767;14.2270002365112
768;14.4259996414185
769;14.5550003051758
770;14.7360000610352
772;14.9209995269775
773;15.0459995269775
774;15.326000213623
776;15.5620002746582
777;15.7510004043579
778;15.8819999694824
779;16.0370006561279
780;16.2180004119873
781;16.4080009460449
783;16.6310005187988
784;16.7859992980957
785;16.9780006408691
786;17.1009998321533
786;17.2129993438721
788;17.5610008239746
789;17.6119995117188
790;17.7679996490479
790;17.886999130249
793;18.318000793457
794;18.5060005187988
795;18.6609992980957
796;18.8519992828369
797;19.0349998474121
798;19.2129993438721
799;19.4230003356934
800;19.6520004272461
801;19.8279991149902
802;19.9969997406006
803;20.1590003967285
804;20.3570003509521
805;20.57200050354
806;20.7549991607666
807;20.9120006561279
808;21.1119995117188
809;21.3640003204346
812;21.9580001831055
813;22.0189990997314
813;21.996000289917
812;21.8199996948242
815;22.5069999694824
815;22.6119995117188
816;22.8299999237061
817;23.0209999084473
818;23.1790008544922
819;23.3470001220703
820;23.5410003662109
821;23.7250003814697
822;23.9039993286133
823;24.113000869751
824;24.3110008239746
825;24.6609992980957
826;24.8759994506836
827;25.1280002593994
828;25.3010005950928
829;25.5620002746582
830;25.8099994659424
831;25.9869995117188
832;26.1720008850098
833;26.2999992370605
833;26.4069995880127
833;26.451000213623
834;26.7049999237061
835;26.80299949646
836;26.9979991912842
837;27.2900009155273
838;27.5620002746582
839;27.7660007476807
843;28.7350006103516
844;28.9829998016357
844;29.0300006866455
845;29.1459999084473
847;29.6189994812012
847;29.7719993591309
848;29.9419994354248
849;30.1480007171631
850;30.3490009307861
850;30.5380001068115
851;30.7730007171631
852;30.9290008544922
853;31.1219997406006
853;31.2569999694824
855;31.6690006256104
856;32.0029983520508
857;32.2389984130859
858;32.601001739502
859;32.8349990844727
860;33.0900001525879
861;33.3279991149902
863;33.9020004272461
864;34.023998260498
864;34.1059989929199
864;34.1430015563965
866;34.4949989318848
866;34.5999984741211
867;34.8139991760254
867;34.9770011901855
868;35.1500015258789
868;35.2830009460449
868;35.2849998474121
869;35.4259986877441
870;35.560001373291
870;35.8549995422363
871;36.0009994506836
872;36.2080001831055
873;36.484001159668
874;36.9560012817383
876;37.3190002441406
877;37.5839996337891
878;37.8170013427734
882;38.9869995117188
883;39.3600006103516
884;39.4819984436035
881;38.6710014343262
884;39.6609992980957
885;39.9570007324219
886;40.2029991149902
887;40.435001373291
887;40.601001739502
888;40.7890014648438
888;40.9560012817383
890;41.359001159668
891;41.7360000610352
893;42.1160011291504
894;42.4640007019043
896;43.1189994812012
896;43.2529983520508
897;43.4529991149902
898;43.8629989624023
900;44.2449989318848
900;44.4900016784668
901;44.6570014953613
902;45.1380004882813
904;45.548999786377
905;45.8790016174316
905;46.007999420166
907;46.4109992980957
908;46.8650016784668
909;47.0330009460449
910;47.3969993591309
910;47.5379981994629
911;47.8650016784668
912;48.2910003662109
914;48.773998260498
915;49.1749992370605
917;49.6160011291504
919;50.3569984436035
919;50.2999992370605
