U;I
703;0.740000009536743
704;0.790000021457672
706;0.870000004768372
709;0.949999988079071
711;1.02999997138977
713;1.11000001430511
715;1.19000005722046
717;1.29999995231628
719;1.37999999523163
722;1.57000005245209
725;1.72000002861023
726;1.80999994277954
728;1.91999995708466
729;2
730;2.07999992370605
732;2.19000005722046
733;2.26999998092651
735;2.48000001907349
736;2.58999991416931
738;2.78999996185303
740;2.97000002861023
741;3.16000008583069
743;3.34999990463257
744;3.45000004768372
745;3.54999995231628
747;3.76999998092651
748;4.1100001335144
750;4.28999996185303
751;4.44000005722046
751;4.55999994277954
753;4.82000017166138
754;5
755;5.23999977111816
756;5.38000011444092
757;5.51999998092651
758;5.75
759;5.90999984741211
760;6.1399998664856
761;6.40000009536743
762;6.73999977111816
763;7
764;7.19000005722046
765;7.46000003814697
766;7.6399998664856
767;7.82999992370605
767;8.02999973297119
767;8.14000034332275
768;8.30000019073486
769;8.55000019073486
770;8.78999996185303
770;8.96000003814697
771;9.23999977111816
771;9.38000011444092
772;9.68000030517578
773;9.82999992370605
773;10.039999961853
774;10.210000038147
774;10.4399995803833
775;10.8599996566772
776;11.0900001525879
776;11.3400001525879
777;11.5600004196167
778;11.789999961853
778;12.0100002288818
779;12.289999961853
779;12.5500001907349
780;12.8299999237061
781;13.2200002670288
782;13.4700002670288
782;13.8400001525879
783;14.1199998855591
783;14.3199996948242
784;14.6199998855591
784;14.8000001907349
785;15
785;15.1899995803833
786;15.460000038147
786;15.7799997329712
786;16.1000003814697
787;16.3799991607666
788;16.6900005340576
788;16.8600006103516
788;17.0400009155273
789;17.4500007629395
789;17.6499996185303
790;17.8199996948242
790;17.9599990844727
790;18.1299991607666
790;18.3500003814697
790;18.4699993133545
790;18.5400009155273
791;18.7000007629395
791;18.8400001525879
791;19.0599994659424
792;19.2399997711182
792;19.4300003051758
792;19.6100006103516
792;19.7999992370605
793;19.9300003051758
793;20.2299995422363
793;20.4300003051758
794;20.6200008392334
794;20.8299999237061
794;20.9400005340576
794;21.1800003051758
795;21.3299999237061
795;21.5300006866455
795;21.7399997711182
796;22.0599994659424
796;22.2900009155273
796;22.5900001525879
797;22.7700004577637
797;22.9500007629395
797;23.1499996185303
797;23.3999996185303
798;23.5900001525879
798;23.8099994659424
798;24.1100006103516
799;24.4099998474121
799;24.7299995422363
799;25.0699996948242
800;25.3299999237061
800;25.6499996185303
800;25.9799995422363
801;26.25
801;26.5499992370605
802;26.7999992370605
802;27.1499996185303
802;27.3199996948242
802;27.5300006866455
803;27.9200000762939
803;28.1399993896484
803;28.3500003814697
803;28.7299995422363
804;28.8999996185303
804;29.0799999237061
804;29.3500003814697
804;29.5799999237061
805;29.7700004577637
805;30.0699996948242
805;30.2199993133545
805;30.5400009155273
805;30.7800006866455
806;30.9799995422363
806;31.3099994659424
806;31.5799999237061
807;31.8400001525879
807;32.2099990844727
807;32.5299987792969
807;32.8899993896484
808;33.1800003051758
808;33.4099998474121
808;33.7900009155273
809;34.060001373291
809;34.25
809;34.4500007629395
809;34.7299995422363
810;35.1199989318848
810;35.4099998474121
810;35.6500015258789
810;35.8400001525879
811;36.189998626709
811;36.4500007629395
811;36.7000007629395
811;36.939998626709
811;37.2900009155273
812;37.6699981689453
812;38.0099983215332
812;38.25
812;38.4799995422363
813;38.939998626709
813;39.2900009155273
813;39.6300010681152
813;39.8899993896484
814;40.2700004577637
814;40.4599990844727
814;40.7200012207031
814;40.9900016784668
815;41.2400016784668
815;41.5699996948242
815;41.9700012207031
815;42.2900009155273
816;42.7200012207031
816;42.8800010681152
816;43.1100006103516
816;43.4300003051758
816;43.6599998474121
817;44.0400009155273
817;44.3199996948242
817;44.5499992370605
817;44.7799987792969
817;45.0400009155273
817;45.3400001525879
818;45.5099983215332
818;45.7400016784668
818;45.7599983215332
818;46.0200004577637
818;46.189998626709
818;46.3400001525879
818;46.5299987792969
818;46.7200012207031
819;47.0299987792969
819;47.4599990844727
819;47.7700004577637
819;48.1800003051758
820;48.5499992370605
820;48.939998626709
820;49.0800018310547
820;49.189998626709
820;49.439998626709
820;49.7599983215332
821;50.060001373291
821;50.3499984741211
821;50.7200012207031
821;50.8600006103516
821;51.2999992370605
821;51.4599990844727
822;52.0400009155273
822;52.5400009155273
822;52.8199996948242
823;53.2000007629395
823;53.7999992370605
823;54.2000007629395
823;54.5
824;54.9000015258789
824;55.2000007629395
824;55.7000007629395
825;56.0999984741211
825;56.2999992370605
825;56.5999984741211
825;57.0999984741211
825;57.5999984741211
826;58.0999984741211
826;58.4000015258789
826;58.9000015258789
826;59.5
827;60.0999984741211
827;60.5999984741211
827;61.0999984741211
828;61.7999992370605
828;62.4000015258789
829;63.0999984741211
829;63.5999984741211
829;64
829;64.4000015258789
