U,I
714,16.2600002288818
714,16.3099994659424
714,16.3500003814697
715,16.5200004577637
716,16.8199996948242
716,17.1200008392334
717,17.3799991607666
718,17.6000003814697
718,17.8199996948242
719,18.0499992370605
720,18.4599990844727
720,18.7900009155273
721,19.0699996948242
722,19.3600006103516
722,19.6900005340576
723,19.8600006103516
723,20.1200008392334
724,20.2600002288818
724,20.5499992370605
725,20.7900009155273
725,21.0200004577637
726,21.2999992370605
726,21.5300006866455
727,21.8700008392334
727,22.1200008392334
728,22.4699993133545
728,22.75
729,23.0400009155273
730,23.3600006103516
730,23.6700000762939
730,23.8700008392334
730,23.8600006103516
730,23.7399997711182
729,23.3299999237061
729,23.1700000762939
729,23.0499992370605
728,22.5900001525879
727,22.2199993133545
728,22.9799995422363
730,23.5100002288818
730,23.9699993133545
731,24.5699996948242
732,24.9099998474121
733,25.2000007629395
733,25.3600006103516
734,25.8199996948242
734,26.1900005340576
735,26.4899997711182
735,26.7900009155273
736,27.0799999237061
736,27.3799991607666
737,27.7900009155273
737,28.1499996185303
737,28.3500003814697
738,28.7399997711182
739,29.0900001525879
739,29.2800006866455
740,29.8700008392334
740,30.1800003051758
741,30.4500007629395
741,30.8199996948242
741,31.1700000762939
742,31.5100002288818
742,31.6700000762939
743,32.1399993896484
743,32.439998626709
744,32.939998626709
744,33.4599990844727
745,33.7799987792969
745,34.3499984741211
746,34.7200012207031
746,35.25
747,35.6599998474121
747,36.1300010681152
748,36.5999984741211
748,36.8600006103516
749,37.7299995422363
750,38.1199989318848
750,38.689998626709
751,39.1699981689453
751,39.5699996948242
752,40.4300003051758
753,41.2299995422363
753,41.7099990844727
754,42.2000007629395
754,42.6199989318848
755,43.2700004577637
755,43.6599998474121
756,44.1699981689453
757,44.9799995422363
757,45.4599990844727
757,45.9300003051758
758,46.5099983215332
759,47.4199981689453
759,47.9900016784668
760,48.8600006103516
760,49.4099998474121
761,49.9599990844727
761,50.4900016784668
762,51.2200012207031
763,51.9300003051758
763,52.6100006103516
765,55.0999984741211
765,55.5
765,55.7999992370605
766,56.2999992370605
766,56.9000015258789
767,57.9000015258789
767,58.5999984741211
767,59.0999984741211
768,59.2999992370605
768,59.7000007629395
