U               I
-1.27200E+0003  3.25000E+0000
-1.26700E+0003  3.26000E+0000
-1.25300E+0003  3.31000E+0000
-1.25300E+0003  3.31000E+0000
-1.23600E+0003  3.37000E+0000
-1.23400E+0003  3.37000E+0000
-1.22700E+0003  3.40000E+0000
-1.22700E+0003  3.40000E+0000
-1.22700E+0003  3.40000E+0000
-1.22700E+0003  3.40000E+0000
-1.22400E+0003  3.41000E+0000
-1.21000E+0003  3.46000E+0000
-1.20300E+0003  3.49000E+0000
-1.19500E+0003  3.52000E+0000
-1.18800E+0003  3.54000E+0000
-1.18400E+0003  3.55000E+0000
-1.18500E+0003  3.55000E+0000
-1.17800E+0003  3.57000E+0000
-1.16400E+0003  3.56000E+0000
-1.16300E+0003  3.63000E+0000
-1.15200E+0003  3.66000E+0000
-1.14400E+0003  3.65000E+0000
-1.14200E+0003  3.69000E+0000
-1.14000E+0003  3.71000E+0000
-1.12700E+0003  3.76000E+0000
-1.11800E+0003  3.78000E+0000
-1.11200E+0003  3.80000E+0000
-1.10500E+0003  3.82000E+0000
-1.10400E+0003  3.82000E+0000
-1.09500E+0003  3.87000E+0000
-1.08100E+0003  3.90000E+0000
-1.07800E+0003  3.90000E+0000
-1.07500E+0003  3.93000E+0000
-1.06400E+0003  3.96000E+0000
-1.06400E+0003  3.97000E+0000
-1.06400E+0003  3.97000E+0000
-1.05600E+0003  3.99000E+0000
-1.04200E+0003  4.04000E+0000
-1.03400E+0003  4.05000E+0000
-1.03300E+0003  4.09000E+0000
-1.02000E+0003  4.12000E+0000
-1.07900E+0003  4.14000E+0000
-1.01200E+0003  4.16000E+0000
-1.00900E+0003  4.17000E+0000
-9.84000E+0002  4.22000E+0000
-9.81000E+0002  4.27000E+0000
-9.77000E+0002  4.28000E+0000
-9.64000E+0002  4.33000E+0000
-9.55000E+0002  4.35000E+0000
-9.46000E+0002  4.40000E+0000
-9.39000E+0002  4.44000E+0000
-9.31000E+0002  4.45000E+0000
-9.27000E+0002  4.47000E+0000
-9.12000E+0002  4.53000E+0000
-9.02000E+0002  4.55000E+0000
-8.97000E+0002  4.58000E+0000
-8.79000E+0002  4.65000E+0000
-8.73000E+0002  4.67000E+0000
-8.64000E+0002  4.70000E+0000
-8.55000E+0002  4.74000E+0000
-8.47000E+0002  4.77000E+0000
-8.44000E+0002  4.78000E+0000
-8.43000E+0002  4.79000E+0000
-8.33000E+0002  4.82000E+0000
-8.33000E+0002  4.83000E+0000
-7.99000E+0002  4.96000E+0000
-7.89000E+0002  4.99000E+0000
-7.81000E+0002  5.03000E+0000
-7.68000E+0002  5.08000E+0000
-7.95000E+0002  4.92000E+0000
-8.13000E+0002  4.86000E+0000
-8.33000E+0002  4.83000E+0000
-8.39000E+0002  4.79000E+0000
-8.03000E+0002  4.98000E+0000
-7.73000E+0002  5.11000E+0000
-7.27000E+0002  5.24000E+0000
-7.19000E+0002  5.26000E+0000
-7.19000E+0002  5.26000E+0000
-7.47000E+0002  5.15000E+0000
-7.55000E+0002  5.12000E+0000
-7.60000E+0002  5.13000E+0000
-7.40000E+0002  5.18000E+0000
-7.33000E+0002  5.21000E+0000
-7.21000E+0002  5.25000E+0000
-7.16000E+0002  5.28000E+0000
-7.06000E+0002  5.31000E+0000
-6.95000E+0002  5.36000E+0000
-6.90000E+0002  5.38000E+0000
-6.81000E+0002  5.42000E+0000
-6.75000E+0002  5.44000E+0000
-6.64000E+0002  5.48000E+0000
-6.64000E+0002  5.48000E+0000
-6.55000E+0002  5.52000E+0000
-6.47000E+0002  5.55000E+0000
-6.44000E+0002  5.56000E+0000
-6.32000E+0002  5.62000E+0000
-6.23000E+0002  5.65000E+0000
-6.12000E+0002  5.69000E+0000
-6.01000E+0002  5.73000E+0000
-5.89000E+0002  5.79000E+0000
-5.73000E+0002  5.85000E+0000
-5.59000E+0002  5.91000E+0000
-5.53000E+0002  5.93000E+0000
-5.48000E+0002  5.94000E+0000
-5.47000E+0002  5.98000E+0000
-5.36000E+0002  6.00000E+0000
-5.28000E+0002  6.00000E+0000
-5.25000E+0002  6.05000E+0000
-5.18000E+0002  6.08000E+0000
-5.09000E+0002  6.12000E+0000
-5.04000E+0002  6.14000E+0000
-4.99000E+0002  6.16000E+0000
-4.94000E+0002  6.18000E+0000
-4.77000E+0002  6.24000E+0000
-4.74000E+0002  6.27000E+0000
-4.69000E+0002  6.28000E+0000
-4.65000E+0002  6.30000E+0000
-4.64000E+0002  6.30000E+0000
-4.54000E+0002  6.34000E+0000
-4.46000E+0002  6.38000E+0000
-4.36000E+0002  6.41000E+0000
-4.35000E+0002  6.43000E+0000
-4.23000E+0002  6.48000E+0000
-4.16000E+0002  6.49000E+0000
-4.06000E+0002  6.55000E+0000
-3.98000E+0002  6.59000E+0000
-3.93000E+0002  6.60000E+0000
-3.84000E+0002  6.64000E+0000
-3.80000E+0002  6.66000E+0000
-3.70000E+0002  6.68000E+0000
-3.69000E+0002  6.70000E+0000
-3.67000E+0002  6.72000E+0000
-3.65000E+0002  6.72000E+0000
-3.58000E+0002  6.73000E+0000
-3.58000E+0002  6.75000E+0000
-3.46000E+0002  6.81000E+0000
-3.40000E+0002  6.81000E+0000
-3.37000E+0002  6.84000E+0000
-3.31000E+0002  6.88000E+0000
-3.24000E+0002  6.87000E+0000
-3.20000E+0002  6.92000E+0000
-3.17000E+0002  6.95000E+0000
-3.11000E+0002  6.97000E+0000
-2.96000E+0002  7.02000E+0000
-2.88000E+0002  7.06000E+0000
-2.85000E+0002  7.08000E+0000
-2.76000E+0002  7.09000E+0000
-2.73000E+0002  7.14000E+0000
-2.64000E+0002  7.17000E+0000
-2.60000E+0002  7.18000E+0000
-2.54000E+0002  7.21000E+0000
-2.49000E+0002  7.24000E+0000
-2.42000E+0002  7.23000E+0000
-2.38000E+0002  7.28000E+0000
-2.29000E+0002  7.32000E+0000
-2.17000E+0002  7.34000E+0000
-2.08000E+0002  7.42000E+0000
-1.99000E+0002  7.46000E+0000
-1.95000E+0002  7.47000E+0000
-1.86000E+0002  7.48000E+0000
-1.86000E+0002  7.52000E+0000
-1.75000E+0002  7.57000E+0000
-1.69000E+0002  7.60000E+0000
-1.55000E+0002  7.67000E+0000
-1.41000E+0002  7.72000E+0000
-1.36000E+0002  7.74000E+0000
-1.31000E+0002  7.77000E+0000
-1.24000E+0002  7.80000E+0000
-1.14000E+0002  7.85000E+0000
-1.06000E+0002  7.84000E+0000
-1.05000E+0002  7.89000E+0000
-9.50000E+0001  7.93000E+0000
-8.90000E+0001  7.95000E+0000
-8.80000E+0001  7.97000E+0000
-7.60000E+0001  8.03000E+0000
-7.20000E+0001  8.04000E+0000
-7.90000E+0001  7.98000E+0000
-9.30000E+0001  7.90000E+0000
-1.13000E+0002  7.89000E+0000
-1.14000E+0002  7.84000E+0000
-9.80000E+0001  7.91000E+0000
-7.70000E+0001  8.01000E+0000
-6.90000E+0001  8.04000E+0000
-6.50000E+0001  8.08000E+0000
-5.30000E+0001  8.12000E+0000
-3.80000E+0001  8.16000E+0000
-3.10000E+0001  8.22000E+0000
-2.40000E+0001  8.26000E+0000
-1.50000E+0001  8.31000E+0000
-5.00000E+0000  8.35000E+0000
 0.00000E+0000  8.37000E+0000
 0.00000E+0000  8.37000E+0000
-0.00000E+0000  8.37000E+0000
